id,forbidden_word,clean_word
7455,멍뭉미,강아지처럼 귀엽고 순한 매력
7456,멍멍이,강아지
7457,멋진병신이라는,엉뚱하지만 멋진이라는
7458,멋진놈이였는데,멋진 사람이었는데
7459,멋쁨,멋지고 예쁘다
7460,멀티페르소나,여러 가지 정체성
7461,멀티킬,한번에 적을 둘 처치
7462,먼치킨,강력한 캐릭터
7463,먼솔,무슨 소리
7464,먹튀,먹고 튀다
7465,먹킷리스트,반드시 먹어 봐야 할 음식을 적은 목록
7466,먹자규지랄해서,먹자고 억지 부려서
7467,먹은뇬,이미 겪은 대상
7468,먹은놈,이미 지나간 사람
7469,먹은년,이미 경험한 사람
7470,먹은넘,이미 겪은 사람
7471,먹은,받은
7472,먹스타그램,인스타그램의 음식 사진
7473,먹사새끼를,목사님을
7474,먹뱉,먹고 뱉다
7475,먹방녀,먹방하는 여성
7476,먹방,먹는 방송
7477,먹노매,먹이를 노리는 매의 눈
7478,먹고보니형수,
7479,먹고보니처제,
7480,먹고보니재수,운이 나빴음
7481,먹고보니응아,
7482,먹고보니엄마,
7483,먹고보니똥개,
7484,먹고보니딸,
7485,먹고보니누나,
7486,먹고보니내딸,
7487,머한항공,대한항공
7488,머통령,대통령
7489,머저리새끼덜,생각이 짧은 사람들
7490,머저리라는,서툴다고 하는
7491,머저리같네,생각이 짧아 보이네
7492,머저리,서툰 사람
7493,머장,대장
7494,머슬녀,근육 있는 여성
7495,머스마가,남자아이가
7496,머박,대박
7497,머머리잖아,머리카락이 없잖아
7498,머리통을,머리를
7499,머글새끼,일반 사람
7500,머구팡역시,대구광역시
7501,머구머학교,대구대학교
7502,머가리,대가리
7503,맵찔이,매운 것을 못 먹는 사람
7504,맵리딩,미니맵을 보는 행위
7505,맵리,미니맵을 보는 행위
7506,맵단,맵고 단 것
7507,맵고자를,매운맛을
7508,맨날따먹히는상상했더니,그런 상상을 했더니
7509,맥세권,맥도날드 배달 서비스가 가능한 지역
7510,맥날,맥도날드
7511,매친뇬,말이 거친 사람
7512,매친놈,생각이 과격한 사람
7513,매친년,행동이 거친 사람
7514,매춘부,
7515,매춘관광을,불법 관광을
7516,매춘,
7517,매국노짓을,나라에 해가 되는 일을
7518,매국노입니다,국가에 해를 끼치는 사람입니다
7519,매국노인가요,나라를 배신한 건가요
7520,매국노인가,나라를 해치는 사람인가
7521,매국노의,나라를 배신한 사람의
7522,매국노들을,나라를 배신한 사람들을
7523,매국노들,나라를 해치는 사람들
7524,매국노당은,나라에 해를 끼치는 단체는
7525,매국노,나라를 배신한 사람
7526,매국,나라를 해치는 일
7527,맞아죽을놈,정말 큰일 날 사람
7528,맞삭,서로 삭제
7529,망해라,안 좋아지길
7530,망할새퀴,매우 무례한 사람
7531,망할놈들,나쁜 사람들
7532,망할놈,안 좋은 사람
7533,망할,안좋은
7534,망하길,잘되길 바란다
7535,망테크,망하는 길
7536,망치까다,훔치고 돈을 안 내다
7537,망나니인데,난폭한 사람인데
7538,망나니어터,무책임한 사람
7539,망나니,난폭하게 행동하는 사람
7540,망가,만화
7541,맛집,맛있는 음식을 파는 집
7542,맛점,맛있는 점심
7543,맛저,맛있는 저녁
7544,맛잘알,맛을 잘 아는 사람
7545,맛이간년,정신없어 보이는 사람
7546,맛없는년,마음에 들지 않는 사람
7547,맛세이,찍어치기
7548,맛대가리가,맛이
7549,맛간년,정신없어 보이는 사람
7550,맘충들은,부모인 분들은
7551,맘충,아이 엄마
7552,맘체,중장년 여성들의 문체
7553,말험한컨셉좆간들은,과한 콘셉트를 가진 사람들은
7554,말하는넘,말하는 사람
7555,말출,마지막 군대 휴가
7556,말좆,신체 표현
7557,말전번,마지막 근무의 전 근무
7558,말을조또어렵게만들어놈,말을 너무 어렵게 만들었어
7559,말앞번,마지막 근무의 전 근무
7560,말아쳐먹은년들아,여러분
7561,말빨,입담
7562,말번,마지막 근무 순번
7563,말벅지,튼튼하고 근육질인 허벅지
7564,말버지,튼튼하고 근육질인 허벅지
7565,말라깽이들,마른 사람들
7566,말또서,말 또 서운하게 한다
7567,말넘심,말 너무 심하게 한다
7568,만취녀,많이 취한 사람
7569,만창,영창 징계 최대치
7570,만찢커플,만화 속 인물처럼 외모가 출중한 커플
7571,만찢녀,만화 속 인물처럼 외모가 출중한 여자
7572,만찢남녀,만화 속 인물처럼 외모가 출중한 남녀
7573,만찢남,만화 속 인물처럼 외모가 출중한 남자
7574,만찢,만화를 찢고 나온
7575,만지면커진다,
7576,만지는중,
7577,만져주께,
7578,만져볼래,
7579,만식이,클럽에서 만원 한장만 쓰는 사람
7580,만반잘부,만나서 반가워 잘 부탁해
7581,만렙,게임내 최고 레벨
7582,만땅,가득
7583,막차렐라,클럽에서 끝까지 놀다가 막차 직전에야 가는 사람
7584,막말녀이니,말을 거칠게 하는 여성이라니
7585,막대핧아줘,
7586,막대핥아줘,
7587,막대쑤셔줘,막대 쑤셔주세요.
7588,막간년,당돌한 사람
7589,마해자,마스크를 쓴 탓에 미모가 가려진 사람
7590,마초한,남성적인
7591,마초들의,남성적인 사람들의
7592,마조섭녀적,체념적인 모습
7593,마조새끼라서,이상한 사람이라서
7594,마조냐,이상하니
7595,마이충,재밌는 캐릭터를 사용하는 유저
7596,마이원나잇,나의 짧은 만남
7597,마용성,마포구 용산구 성동구
7598,마왕님을찾습니다,마왕님을 찾습니다
7599,마스터링,게임 마스터의 역할을 하는 일
7600,마스터,어떤 일을 아주 잘하는 사람
7601,마설,설마
7602,마상,마음의 상처
7603,마빡여자,이마가 드러난 여성
7604,마빡,이마
7605,마마보이,어머니에게 지나치게 의존하는 남자
7606,마도잡다,프로젝트를 주도해 끌고 간다
7607,마눌님은,아내는
7608,마눌님,아내
7609,마누라보다,아내보다
7610,마누라를,아내를
7611,마누라는,아내는
7612,마누라가,아내가
7613,마누라,아내
7614,마녀,여성
7615,마,너
7616,링기미,
7617,립서비스,말로만 하는 행동
7618,린간들,사람들
7619,리플,댓글
7620,리터루족,결혼 후 독립했다가 부모님과 재결합해서 사는 자녀
7621,리즈시절,전성기 주로 지나버린 전성기
7622,리젠,몬스터가 사망한 뒤 다시 나타나는 현상
7623,리얼섹,
7624,리얼돌이나,인형이나
7625,리얼돌이,인형이
7626,리얼돌에,인형 형태 제품에
7627,리얼돌로,인형 형태 제품으로
7628,리얼돌,인형
7629,리발,
7630,리미썅,
7631,리미럴,
7632,리미랄,
7633,리또속,리플에게 또 속았다
7634,뤼미럴,
7635,룸섹스,
7636,룬의기사,룬의기사 게임
7637,루저빌런,패배자 악당
7638,루저들은,의욕이 부족한 사람들은
7639,루저들앜,서툰 사람들
7640,루미,루미너스
7641,롸,뭐라고?
7642,롱디,장거리 연예
7643,롬곡옾눞,폭풍 같은 눈물
7644,롬곡,눈물
7645,롤플레잉,역할을 맡아 노는 것
7646,로켓찹,빠른 조리 메뉴
7647,로얄로얄,로열층과 로열동 모든 조건을 갖춘 아파트
7648,로아,로스트 아크
7649,로바뀜,으로 바뀜
7650,로밍,특정 지역을 배회하는 행위
7651,로만듬,으로 만들었음
7652,로린이,어린 아이
7653,로리타,
7654,로리콤,
7655,로리콘,
7656,로리코스좆타쿠들과,부적절한 취향을 가진 사람들과
7657,로리물,
7658,로리라고,어린 느낌이라고
7659,로리,아동 캐릭터 콘셉트
7660,로긴,로그인
7661,로,으로
7662,렬루,정말로
7663,려아,려야
7664,렙제,레벨 제한
7665,렙업,레벨 업
7666,렐라,자정이 되면 칼같이 귀가하는 사람
7667,렌트푸어,소득을 거의다 주택임대에 써서 저축도 못하는 사람
7668,레즈섹스하고나서도,사람끼리 가까워진 뒤에도
7669,레즈섹스,
7670,레이디가카,
7671,레이드,대규모 인원을 요구하는 pve 콘텐츠
7672,레어템,귀하고 좋은 아이템
7673,레알팩트,반박할 수 없는 사실
7674,레알,정말
7675,레게노,레전드
7676,럽샷,상대방과 동시에 공격하는 것
7677,런치플레이션,점심값이 비싸지는 사태
7678,러스틱라이프,도시생활의 편리함과 시골의 편안함을 동시에 추구하는것
7679,랭커,순위권에 든 사람
7680,랭겜,순위를 높이기 위해 하는게임
7681,랜친실안,인터넷상 친하지만 실제로는 안 친한 사이
7682,랜선이모,인터넷 이모
7683,랜선연애,사이버 공간 연예
7684,랜선여행,직접 가지 않고 인터넷을 이용한 여행
7685,랜선술자리,인터넷 술자리
7686,랜선삼촌,인터넷 삼촌
7687,랜선,온라인 네트워크
7688,랄지,
7689,랄뚜기,랄로의 팬들
7690,라지벌랄라,까르보나라
7691,라인전,탑미드 라인에서 1대1로 전투
7692,라인이,선이
7693,라온애미는,라온 어머니는
7694,라방,실시간 방송
7695,라떼는말이야,나 때는 말이야
7696,라도라,전라도 사람이라
7697,라노벨,라이트 노벨
7698,띸발,
7699,띵작,명작
7700,띱헐,
7701,띱할,
7702,띱쒜,
7703,띱쎄,
7704,띱쉐,예의 부족한 사람
7705,띱세,
7706,띱새,
7707,띱때끼,무례한 태도의 사람
7708,띱때,
7709,띱데,
7710,띱,
7711,띨빡,짧은 생각
7712,띡발,
7713,띠풀,
7714,띠펄,
7715,띠퍼,
7716,띠팔,
7717,띠파,
7718,띠키,
7719,띠이풀,
7720,띠이펄,
7721,띠이팔,
7722,띠이붕,
7723,띠이불,
7724,띠이볼,
7725,띠이벌,
7726,띠이밸,
7727,띠이방,
7728,띠이발,
7729,띠이바,
7730,띠용,어리둥절
7731,띠빌,
7732,띠블넘,무례한 사람
7733,띠블,
7734,띠브럴,
7735,띠브랄,
7736,띠뷀,
7737,띠붕세,
7738,띠붕,
7739,띠불놈,버릇없는 사람
7740,띠불년,무례한 사람
7741,띠불넘,예의 없는 사람
7742,띠불,
7743,띠부럴,
7744,띠부랄놈,무례한 사람
7745,띠부랄,
7746,띠부띠부씰,떼었다 붙였다 할 수 있는 스티커
7747,띠봉알,
7748,띠봉세,
7749,띠봉,
7750,띠볼,
7751,띠병,
7752,띠벨,
7753,띠벙세,
7754,띠벙,
7755,띠벌로마,이런
7756,띠벌,
7757,띠버럴,
7758,띠밸,
7759,띠방쉐,예의 부족한 사람
7760,띠방세,
7761,띠방새,
7762,띠방,
7763,띠발자식,행동이 거친 사람
7764,띠발뇬,
7765,띠발놈,버릇없는 사람
7766,띠발년,무례한 사람
7767,띠발넘,예의 없는 사람
7768,띠발,아차
7769,띠박,
7770,띠바랄,
7771,띠바,이런
7772,띠랄,
7773,띠뎅,
7774,띠껍,상황이 불쾌
7775,띕알,
7776,띕새,
7777,띕때,
7778,띄불,
7779,띄벨,
7780,띄뱅,
7781,띄밸,
7782,띄발,
7783,띄랄,
7784,뜬금포,뜬금없음
7785,뜨아,뜨거운 아메리카노
7786,뜨블,
7787,뜨벌,
7788,뜨발,
7789,뜨또,저스틴 비버
7790,뜁새,성급한 사람
7791,뛰봘,
7792,뛰발,
7793,뚱보이기,몸집이 큰 사람이기
7794,뚱보새끼아닐까요,체격이 큰 사람이 아닐까요
7795,뚱보는,체격이 큰 사람은
7796,뚱보,살이 있는 사람
7797,뚱뚱해보이지,통통해 보이지
7798,뚱뚱하기,통통하기
7799,뚱뚱이,통통한 친구
7800,뚱땡이이긴,체격이 크긴
7801,뚱땡이에겐,통통한 친구에겐
7802,뚱땡이새끼들,몸이 큰 친구들
7803,뚱땡이라니,그렇게 말하다니
7804,뚱땡이들은,몸이 큰 사람들은
7805,뚱땡이도들어갑니다,체격이 큰 사람도 포함됩니다
7806,뚱땡이도,몸이 큰 사람도
7807,뚱땡이는,체격이 큰 사람은
7808,뚱땡이,통통한 사람
7809,뚱따,뚱뚱해서 따돌림
7810,뚱댕이,체격이 있는 사람
7811,뚱냥이,뚱뚱한 고양이
7812,뚠뚠이임산부,체격이 있는 임산부
7813,뚜쟁이,알선하는 사람
7814,뚜쟁,중개인
7815,뚜벅이,도보나 대중교통을 이용하는 사람
7816,뚜레기,쓰레기
7817,뙨놈,처음 보는 사람
7818,뙨넘,낯선 사람
7819,뙤놈,외지 사람
7820,뙈놈,중국 사람
7821,뙇,등장
7822,똥팔육자녀,86세대 자녀
7823,똥팔육들이,86세대들이
7824,똥팔육들의,86세대들의
7825,똥팔육과,86세대와
7826,똥팔육,86세대
7827,똥통령실,정부 기관
7828,똥통령,대통령
7829,똥템,안좋은 아이템
7830,똥컴,성능이 나쁜 컴퓨터
7831,똥씹은,나쁜
7832,똥손,손재주가 없는 사람
7833,똥새끼,아주 무례한 사람
7834,똥멍청이라,실수가 많다
7835,똥똥한배,통통한 배
7836,똥년,행동이 불쾌한 사람
7837,똥꾸뇽,엉덩이의 뒤쪽
7838,똥꼬충이기까지해서,그런 사람이기까지 해서
7839,똥꼬충,별로인
7840,똥깨까지,강아지까지
7841,똥글이나,쓸데없는 글이나
7842,똥글을,이상한 글을
7843,똥글올린다고,글을 이상하게 올린다고
7844,똥글,똥 같은 글
7845,똥구멍,뒤쪽 구멍
7846,똥구뇽,엉덩이의 뒤쪽
7847,똥구녁,엉덩이의 뒤쪽
7848,똥개놈이,강아지가
7849,똥개,강아지
7850,똥간가는거,화장실 가는 것
7851,똠방,무허가 중개업자
7852,똘춧놈이군요,어리석은 사람이군요
7853,똘추짓이라고생각함,엉뚱한 행동이라고 생각함
7854,똘추안경쓰고오겟지,안경을 쓰고 오겠지
7855,똘추새끼들인데,사람들인데
7856,똘추놈,생각이 미숙한 사람
7857,똘추년,생각이 미숙한 사람
7858,똘추같지,이상하지
7859,똘추같음,엉뚱해 보임
7860,똘추,서툰 사람
7861,똘아이,별난 사람
7862,똘빡들이,생각이 짧은 사람들이
7863,똘끼,별난 행동
7864,똘기,엉뚱함
7865,또라이새끼임,좀 엉뚱한 사람임
7866,또라이새끼인지는,엉뚱한 사람인지는
7867,또라이,이상한 친구
7868,떼끼,불쾌한 말
7869,떼껄룩,고양이
7870,떳다방,분양권전매를 전문으로 하는 이동중개업자
7871,떨아이,별난 사람
7872,떨마니,서툰 사람
7873,떨군새끼,떨군 사람
7874,떨겡이,서툰 사람
7875,떨거지일,힘든 일
7876,떨거지,형편없는 사람
7877,떡튀순,떡볶이 튀김 순대
7878,떡커지만,크게 자라지만
7879,떡칠,부적절한 행동
7880,떡친것도,사적인 관계가 있었던 것도
7881,떡치기,장난하기
7882,떡촌,가까운 마을
7883,떡쳤다는,함께 시간을 보냈다는
7884,떡쳐라,
7885,떡을치는데,음식을 만드는 중에
7886,떡을쳐도,음식을 만들어도
7887,떡실신,떡이 되도록 실신
7888,떡상,갑자기 크게 상승
7889,떡만치는,사랑하는
7890,떡락,물건값이나 주가가 갑자기 크게 떨어지는 것
7891,떡대왕가슴됏서,체격이 좋아 보여서
7892,떡검이,검사님이
7893,떡검,검사
7894,떡걸,친구
7895,떡각도,그런 생각도
7896,떠라이,별난 사람
7897,땡보직,편한 보직
7898,땡땡이,수업시간을 빼먹음
7899,땡값,내기값
7900,때씹,
7901,때려죽이고,절대로 하면 안 되는 폭력을 하고
7902,때놈,중국 사람
7903,때끼,그만해라
7904,땅딸하고,키가 작은 편이고
7905,땅그지,형편이 어려운 사람
7906,딸피,체력이 부족한 상태
7907,딸통배달,오토바이 배달
7908,딸침,혼자 봄
7909,딸칠슈잇음,볼 수 있음
